MSH4_YEAST  0.49  0.46  0.42  0.46  0.50  0.00  0.55  0.22  2
SYKM_YEAST  0.50  0.56  0.49  0.61  0.50  0.00  0.50  0.22  1
SYMM_YEAST  0.51  0.48  0.51  0.43  0.50  0.00  0.49  0.22  1
MSN1_YEAST  0.52  0.38  0.62  0.12  0.50  0.00  0.41  0.28  2
MSN2_YEAST  0.53  0.40  0.57  0.12  0.50  0.00  0.53  0.32  2
MSN4_YEAST  0.51  0.56  0.62  0.24  0.50  0.00  0.52  0.51  2
MSP1_YEAST  0.63  0.60  0.50  0.27  0.50  0.00  0.55  0.22  1
SYR_YEAST  0.46  0.44  0.53  0.31  0.50  0.00  0.48  0.22  1
MSS1_YEAST  0.58  0.57  0.54  0.69  0.50  0.00  0.54  0.22  1
MS16_YEAST  0.61  0.59  0.47  0.49  0.50  0.00  0.54  0.22  1
MS18_YEAST  0.63  0.47  0.56  0.12  0.50  0.00  0.50  0.22  1
MS51_YEAST  0.55  0.53  0.54  0.40  0.50  0.00  0.48  0.22  1
SYTM_YEAST  0.41  0.47  0.58  0.62  0.50  0.00  0.50  0.22  1
SYWM_YEAST  0.44  0.53  0.53  0.37  0.50  0.00  0.51  0.22  1
MTD1_YEAST  0.57  0.40  0.48  0.24  0.50  0.00  0.55  0.22  3
MTF1_YEAST  0.46  0.46  0.56  0.12  0.50  0.00  0.55  0.22  1
RU1A_YEAST  0.47  0.46  0.55  0.28  0.50  0.00  0.44  0.46  2
YKH4_YEAST  0.39  0.35  0.49  0.17  0.50  0.00  0.49  0.22  2
MYS1_YEAST  0.58  0.38  0.40  0.21  0.50  0.00  0.50  0.22  3
MYS2_YEAST  0.53  0.41  0.50  0.24  1.00  0.00  0.47  0.22  3
MYS4_YEAST  0.43  0.40  0.50  0.18  0.50  0.00  0.50  0.28  3
YN19_YEAST  0.41  0.59  0.46  0.19  0.50  0.00  0.36  0.22  5
YN46_YEAST  0.58  0.56  0.52  0.25  0.50  0.00  0.57  0.35  2
YN70_YEAST  0.51  0.65  0.53  0.19  0.50  0.00  0.49  0.22  5
YN94_YEAST  0.81  0.79  0.32  0.37  0.50  0.00  0.41  0.22  4
YNE2_YEAST  0.44  0.41  0.29  0.21  0.50  0.00  0.49  0.22  7
NAB1_YEAST  0.49  0.60  0.55  0.17  0.50  0.00  0.44  0.22  3
NAB2_YEAST  0.56  0.63  0.52  0.20  0.50  0.00  0.34  0.26  2
NAB3_YEAST  0.42  0.28  0.57  0.18  0.50  0.00  0.42  0.22  2
NAM1_YEAST  0.51  0.46  0.54  0.41  0.50  0.00  0.53  0.22  1
SYLM_YEAST  0.60  0.51  0.52  0.45  0.50  0.00  0.50  0.27  1
NAM7_YEAST  0.37  0.41  0.45  0.14  0.50  0.00  0.47  0.22  3
NAM9_YEAST  0.37  0.51  0.57  0.40  0.50  0.00  0.48  0.27  1
NAP1_YEAST  0.36  0.39  0.55  0.26  0.50  0.00  0.49  0.22  2
NAT1_YEAST  0.50  0.36  0.53  0.41  0.50  0.00  0.55  0.36  3
NAT2_YEAST  0.59  0.58  0.39  0.52  0.50  0.00  0.50  0.31  3
NCPR_YEAST  0.78  0.63  0.53  0.13  0.50  0.00  0.54  0.22  6
NDC1_YEAST  0.47  0.59  0.37  0.31  0.50  0.00  0.51  0.36  2
CB31_YEAST  0.48  0.62  0.52  0.30  0.50  0.00  0.51  0.37  2
NDI1_YEAST  0.53  0.61  0.51  0.49  0.50  0.00  0.54  0.27  1
NFS1_YEAST  0.48  0.54  0.53  0.60  0.50  0.00  0.53  0.31  2
ADA3_YEAST  0.33  0.46  0.53  0.29  0.50  0.00  0.50  0.55  2
NHP2_YEAST  0.36  0.44  0.51  0.17  0.50  0.00  0.60  0.19  2
NHPA_YEAST  0.39  0.34  0.68  0.30  0.50  0.00  0.50  0.29  2
NHPB_YEAST  0.11  0.41  0.67  0.13  0.50  0.00  0.45  0.29  2
NI96_YEAST  0.40  0.53  0.44  0.18  0.50  0.00  0.54  0.31  2
NIN1_YEAST  0.47  0.50  0.55  0.19  0.50  0.00  0.62  0.22  3
NIP1_YEAST  0.35  0.50  0.44  0.27  0.50  0.00  0.51  0.22  3
NMD2_YEAST  0.36  0.30  0.50  0.19  0.50  0.00  0.55  0.30  2
NMT_YEAST  0.49  0.44  0.51  0.18  0.50  0.00  0.52  0.27  3
FBRL_YEAST  0.35  0.44  0.54  0.26  0.50  0.00  0.52  0.26  2
NOP2_YEAST  0.43  0.28  0.53  0.34  0.50  0.00  0.55  0.57  2
NOP4_YEAST  0.33  0.48  0.55  0.16  0.50  0.00  0.53  0.75  2
NOT3_YEAST  0.45  0.21  0.49  0.24  0.50  0.00  0.46  0.31  2
NOP3_YEAST  0.44  0.34  0.61  0.13  0.50  0.00  0.49  0.26  2
NSP1_YEAST  0.87  0.47  0.60  0.47  0.50  0.00  0.59  0.22  2
NSR1_YEAST  0.30  0.55  0.58  0.16  0.50  0.00  0.61  0.28  2
TREA_YEAST  0.29  0.34  0.55  0.24  0.50  0.00  0.51  0.22  3
21_YEAST  0.75  0.67  0.51  0.29  0.50  0.00  0.52  0.36  1
RNC1_YEAST  0.47  0.47  0.50  0.15  0.50  0.00  0.50  0.48  2
NUF1_YEAST  0.51  0.34  0.49  0.16  0.50  0.00  0.53  0.21  2
NUF2_YEAST  0.64  0.76  0.51  0.18  0.50  0.00  0.46  0.22  2
NUP1_YEAST  0.45  0.41  0.58  0.48  0.50  0.00  0.53  0.64  2
N100_YEAST  0.90  0.54  0.59  0.20  0.50  0.00  0.48  0.22  2
N116_YEAST  0.88  0.59  0.54  0.39  0.50  0.00  0.41  0.30  2
YK62_YEAST  0.70  0.51  0.47  0.24  0.50  0.00  0.53  0.25  2
NUP2_YEAST  0.25  0.36  0.58  0.30  0.50  0.00  0.58  0.31  2
NU49_YEAST  0.69  0.62  0.49  0.00  1.00  0.00  0.47  0.22  2
OCH1_YEAST  0.83  0.57  0.42  0.57  0.50  0.00  0.50  0.32  6
ACO1_YEAST  0.43  0.38  0.38  0.12  0.50  0.00  0.50  0.22  6
ATP9_YEAST  0.78  0.65  0.40  0.16  0.50  0.00  0.63  0.22  1
ATP6_YEAST  0.52  0.64  0.34  0.16  0.50  0.00  0.57  0.22  1
OM45_YEAST  0.75  0.66  0.64  0.39  0.50  0.00  0.46  0.32  1
PORI_YEAST  0.41  0.49  0.58  0.22  0.50  0.00  0.52  0.22  1
OPI1_YEAST  0.58  0.51  0.56  0.16  0.50  0.00  0.34  0.22  2
PEM2_YEAST  0.48  0.49  0.45  0.23  0.50  0.00  0.51  0.22  7
ORC2_YEAST  0.39  0.42  0.49  0.10  0.50  0.00  0.49  0.65  2
YHR8_YEAST  0.31  0.42  0.48  0.17  0.50  0.00  0.49  0.53  2
YM38_YEAST  0.39  0.28  0.54  0.14  0.50  0.00  0.59  0.22  1
YINO_YEAST  0.76  0.67  0.37  0.22  0.50  0.00  0.54  0.22  6
YDA2_YEAST  0.49  0.27  0.57  0.18  0.50  0.83  0.54  0.22  10
PABP_YEAST  0.28  0.48  0.56  0.16  0.50  0.00  0.48  0.26  3
PAN1_YEAST  0.69  0.39  0.52  0.12  0.50  0.00  0.38  0.35  3
PAP_YEAST  0.64  0.52  0.50  0.26  0.50  0.00  0.51  0.31  2
PAS1_YEAST  0.56  0.48  0.50  0.30  0.50  0.00  0.51  0.22  3
PTSR_YEAST  0.50  0.50  0.54  0.16  0.50  0.00  0.49  0.22  10
UBCX_YEAST  0.47  0.43  0.59  0.27  0.50  0.00  0.55  0.22  10
PAS3_YEAST  0.68  0.59  0.44  0.49  0.50  0.00  0.40  0.26  10
PAS7_YEAST  0.50  0.51  0.57  0.27  0.50  0.00  0.48  0.22  10
IPB2_YEAST  0.45  0.46  0.61  0.20  0.50  0.00  0.62  0.22  3
ATC2_YEAST  0.53  0.51  0.36  0.13  0.50  0.00  0.52  0.22  7
ODPA_YEAST  0.60  0.54  0.54  0.53  0.50  0.00  0.52  0.27  1
ODPB_YEAST  0.49  0.52  0.53  0.70  0.50  0.00  0.51  0.22  1
DCP1_YEAST  0.49  0.45  0.53  0.16  0.50  0.00  0.49  0.31  3
PDC2_YEAST  0.51  0.46  0.57  0.25  0.50  0.00  0.53  0.22  3
DCP2_YEAST  0.49  0.45  0.46  0.18  0.50  0.00  0.49  0.31  3
DCP3_YEAST  0.52  0.46  0.51  0.18  0.50  0.00  0.50  0.22  3
CNA1_YEAST  0.55  0.59  0.52  0.10  0.50  0.00  0.53  0.22  3
CNA2_YEAST  0.39  0.58  0.50  0.10  0.50  0.00  0.51  0.25  3
PDI_YEAST  0.70  0.84  0.49  0.28  1.00  0.00  0.58  0.22  9
PDR1_YEAST  0.33  0.38  0.45  0.19  0.50  0.00  0.54  0.37  2
PDR3_YEAST  0.61  0.46  0.44  0.47  0.50  0.00  0.50  0.37  2
PDR5_YEAST  0.41  0.48  0.38  0.13  0.50  0.00  0.51  0.35  7
PDS1_YEAST  0.37  0.42  0.60  0.13  0.50  0.00  0.51  0.22  2
ODPX_YEAST  0.45  0.58  0.59  0.44  0.50  0.00  0.56  0.22  1
PEP1_YEAST  0.74  0.89  0.32  0.24  0.50  0.00  0.54  0.32  4
PE12_YEAST  0.28  0.46  0.26  0.18  0.50  0.00  0.39  0.22  8
PEP3_YEAST  0.51  0.46  0.49  0.21  0.50  0.00  0.55  0.22  8
CARP_YEAST  0.80  0.82  0.57  0.26  0.50  0.00  0.57  0.27  8
END1_YEAST  0.46  0.49  0.45  0.28  0.50  0.00  0.55  0.22  8
PEP8_YEAST  0.40  0.36  0.55  0.15  0.50  0.00  0.53  0.22  8
PES4_YEAST  0.67  0.46  0.58  0.30  0.50  0.00  0.57  0.27  2
PT11_YEAST  0.50  0.32  0.49  0.49  0.50  0.00  0.48  0.32  1
PT12_YEAST  0.45  0.53  0.47  0.43  0.50  0.00  0.50  0.27  1
PT17_YEAST  0.75  0.60  0.43  0.35  0.50  0.00  0.45  0.27  1
PT22_YEAST  0.56  0.68  0.52  0.39  0.50  0.00  0.36  0.22  1
RTPT_YEAST  0.48  0.45  0.59  0.35  0.50  0.00  0.55  0.30  1
PT27_YEAST  0.26  0.28  0.60  0.20  0.50  0.00  0.54  0.31  1
PT91_YEAST  0.59  0.45  0.58  0.21  0.50  0.00  0.49  0.22  1
PT09_YEAST  0.48  0.52  0.49  0.35  0.50  0.50  0.51  0.22  1
PT94_YEAST  0.59  0.58  0.47  0.61  0.50  0.00  0.44  0.30  1
PT54_YEAST  0.50  0.57  0.62  0.25  0.50  0.00  0.51  0.22  1
K6P1_YEAST  0.57  0.49  0.50  0.20  0.50  0.00  0.51  0.28  3
K6P2_YEAST  0.62  0.43  0.49  0.29  0.50  0.00  0.50  0.27  3
6P2K_YEAST  0.45  0.41  0.49  0.14  1.00  0.00  0.53  0.30  3
PROF_YEAST  0.47  0.49  0.60  0.15  0.50  0.00  0.38  0.22  3
PGD1_YEAST  0.41  0.48  0.54  0.24  0.50  0.00  0.37  0.51  2
G6PI_YEAST  0.46  0.46  0.53  0.23  0.50  0.00  0.51  0.22  3
PGK_YEAST  0.48  0.42  0.48  0.19  0.50  0.00  0.58  0.22  3
PGM1_YEAST  0.43  0.45  0.53  0.19  0.50  0.00  0.56  0.22  3
PGM2_YEAST  0.28  0.36  0.55  0.15  0.50  0.00  0.57  0.22  3
PHD1_YEAST  0.48  0.46  0.58  0.26  0.50  0.00  0.44  0.22  2
PPAB_YEAST  0.74  0.72  0.50  0.28  0.50  0.00  0.50  0.27  5
PPAC_YEAST  0.74  0.72  0.50  0.28  0.50  0.00  0.49  0.27  5
PNPP_YEAST  0.38  0.62  0.52  0.14  0.50  0.00  0.53  0.22  3
PPA3_YEAST  0.77  0.72  0.48  0.26  0.50  0.00  0.51  0.22  5
PHO4_YEAST  0.44  0.42  0.57  0.22  0.50  0.00  0.50  0.25  2
PPA5_YEAST  0.74  0.74  0.51  0.27  0.50  0.00  0.50  0.22  5
PPB_YEAST  0.39  0.81  0.35  0.28  0.50  0.00  0.51  0.45  7
PH80_YEAST  0.53  0.54  0.43  0.18  0.50  0.00  0.53  0.31  2
PH84_YEAST  0.38  0.45  0.37  0.19  0.50  0.00  0.52  0.30  7
PH85_YEAST  0.40  0.37  0.54  0.13  0.50  0.00  0.48  0.22  2
YCS7_YEAST  0.31  0.30  0.34  0.19  0.50  0.00  0.55  0.30  7
PHR_YEAST  0.50  0.42  0.57  0.49  0.50  0.00  0.48  0.27  2
PIF1_YEAST  0.59  0.61  0.51  0.62  0.50  0.00  0.51  0.38  1
PIK1_YEAST  0.45  0.40  0.43  0.22  0.50  0.00  0.51  0.48  2
LONM_YEAST  0.47  0.54  0.53  0.77  0.50  0.00  0.52  0.36  1
PIR1_YEAST  0.77  0.78  0.51  0.28  0.50  0.00  0.33  0.22  5
H150_YEAST  0.74  0.71  0.52  0.30  0.50  0.00  0.27  0.22  5
PIR3_YEAST  0.77  0.73  0.51  0.27  0.50  0.00  0.34  0.22  5
PIS_YEAST  0.47  0.61  0.50  0.23  0.50  0.00  0.49  0.22  7
PLB1_YEAST  0.78  0.69  0.44  0.26  0.50  0.00  0.54  0.22  4
ATH1_YEAST  0.49  0.60  0.30  0.34  0.50  0.00  0.50  0.43  7
ATH2_YEAST  0.27  0.56  0.30  0.14  0.50  0.00  0.52  0.39  7
ATC3_YEAST  0.40  0.39  0.33  0.17  0.50  0.00  0.51  0.31  8
MANA_YEAST  0.55  0.51  0.54  0.20  0.50  0.00  0.56  0.22  3
PMP1_YEAST  0.95  0.71  0.27  0.39  0.50  0.00  0.31  0.22  6
PMP2_YEAST  0.97  0.71  0.29  0.42  0.50  0.00  0.35  0.22  6
ATC1_YEAST  0.44  0.43  0.34  0.21  0.50  0.00  0.55  0.40  7
ATN1_YEAST  0.39  0.49  0.30  0.19  0.50  0.00  0.52  0.31  7
PMS1_YEAST  0.38  0.48  0.51  0.13  0.50  0.00  0.50  0.32  2
PMT1_YEAST  0.37  0.51  0.39  0.18  0.50  0.00  0.51  0.27  7
PMT2_YEAST  0.27  0.49  0.36  0.26  0.50  0.00  0.49  0.26  7
POB1_YEAST  0.49  0.48  0.52  0.20  0.50  0.00  0.55  0.22  2
DPOA_YEAST  0.36  0.39  0.54  0.16  0.50  0.00  0.50  0.28  2
DPO2_YEAST  0.54  0.53  0.48  0.14  0.50  0.00  0.49  0.33  2
DPOE_YEAST  0.37  0.48  0.50  0.26  0.50  0.00  0.52  0.39  2
DPOD_YEAST  0.25  0.39  0.50  0.23  0.50  0.00  0.50  0.28  2
PCNA_YEAST  0.49  0.71  0.54  0.13  0.50  0.00  0.58  0.22  2
DPO4_YEAST  0.56  0.50  0.56  0.26  0.50  0.00  0.53  0.27  2
P152_YEAST  0.41  0.53  0.41  0.15  0.50  0.00  0.54  0.25  2
POP2_YEAST  0.50  0.45  0.53  0.21  0.50  0.00  0.28  0.22  2
CAO_YEAST  0.46  0.37  0.48  0.36  0.50  0.00  0.48  0.22  10
PPA1_YEAST  0.66  0.55  0.34  0.20  0.50  0.00  0.62  0.22  7
IPY2_YEAST  0.42  0.65  0.58  0.34  0.50  0.00  0.50  0.22  1
PPCK_YEAST  0.45  0.47  0.53  0.15  0.50  0.00  0.52  0.27  3
PPR1_YEAST  0.42  0.28  0.51  0.23  0.50  0.00  0.53  0.27  2
PPX1_YEAST  0.51  0.48  0.46  0.29  0.50  0.00  0.54  0.22  3
PRTB_YEAST  0.75  0.69  0.48  0.13  0.50  0.00  0.57  0.40  8
CBPY_YEAST  0.69  0.70  0.50  0.30  0.50  0.00  0.54  0.22  8
PRTD_YEAST  0.63  0.55  0.53  0.51  0.50  0.00  0.55  0.22  8
PRCG_YEAST  0.55  0.63  0.54  0.16  0.50  0.00  0.45  0.27  3
PRCE_YEAST  0.46  0.62  0.54  0.25  0.50  0.00  0.46  0.22  3
PRCD_YEAST  0.53  0.59  0.48  0.14  0.50  0.00  0.51  0.22  3
PRCH_YEAST  0.42  0.53  0.57  0.17  0.50  0.00  0.49  0.22  3
PRC2_YEAST  0.52  0.46  0.56  0.20  0.50  0.00  0.50  0.22  3
PRC6_YEAST  0.53  0.43  0.57  0.24  0.50  0.00  0.39  0.28  3
PRI1_YEAST  0.33  0.35  0.56  0.19  0.50  0.00  0.50  0.22  2
PRI2_YEAST  0.45  0.48  0.56  0.56  0.50  0.00  0.47  0.22  2
PROB_YEAST  0.56  0.48  0.50  0.17  0.50  0.00  0.51  0.26  3
PROC_YEAST  0.77  0.57  0.45  0.17  0.50  0.00  0.53  0.22  3
PR16_YEAST  0.56  0.59  0.54  0.18  0.50  0.00  0.48  0.46  2
PR18_YEAST  0.33  0.39  0.52  0.09  0.50  0.00  0.47  0.28  2
PR19_YEAST  0.48  0.41  0.54  0.39  0.50  0.00  0.51  0.22  2
PR02_YEAST  0.30  0.30  0.46  0.32  0.50  0.00  0.45  0.22  2
PR21_YEAST  0.38  0.26  0.60  0.10  0.50  0.00  0.48  0.44  2
PR22_YEAST  0.68  0.39  0.50  0.15  0.50  0.00  0.48  0.37  2
PR28_YEAST  0.62  0.41  0.52  0.17  0.50  0.00  0.48  0.22  2
PR38_YEAST  0.52  0.37  0.48  0.13  0.50  0.00  0.55  0.22  2
PR39_YEAST  0.32  0.48  0.49  0.17  0.50  0.00  0.47  0.22  2
PR04_YEAST  0.34  0.35  0.58  0.20  0.50  0.00  0.46  0.32  2
PR05_YEAST  0.33  0.21  0.53  0.15  1.00  0.00  0.52  0.50  2
PR06_YEAST  0.49  0.45  0.57  0.24  0.50  0.00  0.47  0.38  2
PR08_YEAST  0.40  0.28  0.48  0.06  0.50  0.00  0.49  0.42  2
PR09_YEAST  0.51  0.39  0.56  0.25  0.50  0.00  0.51  0.33  2
PRC8_YEAST  0.45  0.45  0.52  0.17  0.50  0.00  0.54  0.22  3
PRC5_YEAST  0.28  0.51  0.55  0.19  0.50  0.00  0.57  0.22  3
PRC3_YEAST  0.51  0.51  0.56  0.28  0.50  0.00  0.54  0.27  3
PRC9_YEAST  0.48  0.56  0.49  0.32  0.50  0.00  0.50  0.22  3
PRT1_YEAST  0.59  0.46  0.48  0.46  0.50  0.00  0.49  0.22  3
DPSD_YEAST  0.51  0.46  0.40  0.65  0.50  0.00  0.49  0.22  1
SNM1_YEAST  0.37  0.44  0.51  0.56  0.50  0.00  0.50  0.38  2
PTM1_YEAST  0.81  0.55  0.35  0.34  0.50  0.00  0.51  0.22  6
PTP1_YEAST  0.53  0.45  0.53  0.18  0.50  0.00  0.42  0.22  3
PTP2_YEAST  0.45  0.27  0.50  0.33  0.50  0.00  0.53  0.26  3
PTR2_YEAST  0.36  0.33  0.38  0.15  0.50  0.00  0.55  0.36  7
PUB1_YEAST  0.48  0.50  0.56  0.11  0.50  0.00  0.33  0.22  3
PRCF_YEAST  0.35  0.47  0.53  0.19  0.50  0.00  0.48  0.22  3
PRCZ_YEAST  0.48  0.48  0.56  0.18  0.50  0.00  0.58  0.22  3
PUT1_YEAST  0.60  0.59  0.47  0.47  0.50  0.00  0.53  0.22  1
PUT2_YEAST  0.45  0.53  0.51  0.42  0.50  0.00  0.52  0.22  1
PUT3_YEAST  0.29  0.40  0.41  0.48  0.50  0.00  0.53  0.30  2
PUT4_YEAST  0.58  0.53  0.33  0.26  0.50  0.00  0.51  0.22  7
PYC1_YEAST  0.46  0.43  0.50  0.24  0.50  0.00  0.48  0.31  3
PYC2_YEAST  0.43  0.46  0.50  0.21  0.50  0.00  0.49  0.34  3
KPYK_YEAST  0.61  0.55  0.51  0.26  0.50  0.00  0.52  0.22  3
UCRX_YEAST  0.50  0.62  0.52  0.30  0.50  0.00  0.56  0.22  1
UCR2_YEAST  0.49  0.45  0.54  0.40  0.50  0.00  0.55  0.22  1
UCR6_YEAST  0.64  0.53  0.59  0.14  0.50  0.00  0.53  0.22  1
UCRQ_YEAST  0.57  0.60  0.54  0.17  0.50  0.00  0.52  0.22  1
UCR8_YEAST  0.38  0.31  0.59  0.19  0.50  0.00  0.46  0.22  1
UCR9_YEAST  0.68  0.53  0.44  0.31  0.50  0.00  0.51  0.22  1
RAD1_YEAST  0.24  0.41  0.47  0.16  0.50  0.00  0.51  0.38  2
RA10_YEAST  0.61  0.39  0.53  0.14  0.50  0.00  0.43  0.26  2
RA14_YEAST  0.39  0.16  0.59  0.08  0.50  0.00  0.51  0.27  2
RA16_YEAST  0.33  0.28  0.50  0.40  0.50  0.00  0.46  0.61  2
RA18_YEAST  0.51  0.55  0.56  0.18  0.50  0.00  0.50  0.38  2
RAD2_YEAST  0.39  0.44  0.54  0.24  0.50  0.00  0.51  0.49  2
RA23_YEAST  0.43  0.48  0.53  0.18  0.50  0.00  0.46  0.22  2
RA26_YEAST  0.47  0.43  0.48  0.16  0.50  0.00  0.46  0.27  2
RAD3_YEAST  0.52  0.50  0.51  0.20  0.50  0.00  0.51  0.22  2
RAD4_YEAST  0.33  0.28  0.52  0.15  0.50  0.00  0.51  0.86  2
RAD5_YEAST  0.36  0.48  0.50  0.13  0.50  0.00  0.49  0.60  2
RA50_YEAST  0.45  0.54  0.49  0.29  0.50  0.00  0.49  0.25  2
RA51_YEAST  0.55  0.59  0.53  0.15  0.50  0.00  0.49  0.22  2
RA52_YEAST  0.31  0.39  0.55  0.28  0.50  0.00  0.46  0.31  2
RA54_YEAST  0.43  0.41  0.51  0.34  0.50  0.00  0.49  0.28  2
RA55_YEAST  0.64  0.50  0.53  0.10  0.50  0.00  0.51  0.22  2
RA57_YEAST  0.41  0.52  0.56  0.26  0.50  0.00  0.48  0.32  2
UBC2_YEAST  0.48  0.47  0.59  0.41  0.50  0.00  0.56  0.27  2
RAD7_YEAST  0.49  0.49  0.51  0.29  0.50  0.00  0.52  0.71  2
RAD9_YEAST  0.41  0.52  0.51  0.22  0.50  0.00  0.52  0.44  2
SRS2_YEAST  0.51  0.61  0.50  0.23  0.50  0.00  0.52  0.61  2
RAM1_YEAST  0.59  0.47  0.51  0.53  0.50  0.00  0.53  0.26  3
RAM2_YEAST  0.40  0.60  0.50  0.16  0.50  0.00  0.51  0.22  3
RAP1_YEAST  0.54  0.53  0.53  0.17  0.50  0.00  0.51  0.39  2
RAS1_YEAST  0.61  0.46  0.54  0.11  0.50  0.00  0.47  0.22  3
RAS2_YEAST  0.66  0.55  0.54  0.18  0.50  0.00  0.43  0.22  3
RAT1_YEAST  0.53  0.46  0.54  0.37  0.50  0.00  0.51  0.30  2
RCA1_YEAST  0.41  0.41  0.43  0.61  0.50  0.00  0.53  0.22  1
REB1_YEAST  0.58  0.31  0.60  0.12  0.50  0.00  0.47  0.33  2
R102_YEAST  0.49  0.67  0.50  0.28  0.50  0.00  0.43  0.22  2
R104_YEAST  0.44  0.33  0.55  0.16  0.50  0.00  0.49  0.22  2
R114_YEAST  0.44  0.45  0.53  0.19  0.50  0.00  0.41  0.28  2
RED1_YEAST  0.57  0.55  0.52  0.16  0.50  0.00  0.49  0.39  2
RER1_YEAST  0.45  0.66  0.39  0.11  0.50  0.00  0.54  0.22  7
D10_YEAST  0.32  0.49  0.53  0.28  0.50  0.00  0.50  0.50  2
RFA1_YEAST  0.35  0.42  0.56  0.28  0.50  0.00  0.47  0.22  2
RFA2_YEAST  0.46  0.41  0.58  0.10  0.50  0.00  0.48  0.22  2
RFA3_YEAST  0.57  0.51  0.58  0.22  0.50  0.00  0.51  0.22  2
RFC2_YEAST  0.47  0.47  0.54  0.19  0.50  0.00  0.51  0.33  2
RFC3_YEAST  0.34  0.58  0.50  0.26  0.50  0.00  0.51  0.22  2
RFC4_YEAST  0.55  0.45  0.58  0.25  0.50  0.00  0.49  0.22  2
RFT1_YEAST  0.40  0.66  0.34  0.21  0.50  0.00  0.52  0.26  2
RGM1_YEAST  0.42  0.21  0.59  0.30  0.50  0.00  0.47  0.27  2
RHO1_YEAST  0.60  0.48  0.46  0.32  0.50  0.00  0.40  0.33  3
RHO2_YEAST  0.64  0.44  0.51  0.35  0.50  0.00  0.53  0.22  3
RIF1_YEAST  0.35  0.40  0.44  0.25  0.50  0.00  0.53  0.57  2
RIM1_YEAST  0.55  0.38  0.64  0.42  0.50  0.00  0.47  0.22  1
RIM2_YEAST  0.45  0.43  0.50  0.25  0.50  0.00  0.47  0.22  1
UCRI_YEAST  0.47  0.53  0.48  0.51  0.50  0.00  0.54  0.22  1
R4_YEAST  0.45  0.49  0.57  0.25  0.50  0.00  0.48  0.22  2
RNA1_YEAST  0.45  0.52  0.50  0.12  0.50  0.00  0.60  0.22  3
RN12_YEAST  0.56  0.51  0.32  0.49  0.50  0.00  0.48  0.22  2
RN14_YEAST  0.37  0.58  0.50  0.22  0.50  0.00  0.47  0.22  2
RN15_YEAST  0.47  0.45  0.51  0.33  0.50  0.00  0.46  0.26  2
ROX1_YEAST  0.50  0.36  0.64  0.37  0.50  0.00  0.37  0.33  2
ROX3_YEAST  0.43  0.44  0.64  0.19  0.50  0.00  0.38  0.33  2
RS3A_YEAST  0.38  0.40  0.59  0.25  0.50  0.00  0.44  0.22  3
RS3B_YEAST  0.39  0.39  0.59  0.25  0.50  0.00  0.45  0.22  3
R13A_YEAST  0.54  0.55  0.56  0.14  0.50  0.00  0.50  0.25  3
RL18_YEAST  0.45  0.50  0.57  0.29  0.50  0.00  0.44  0.11  3
RL18_YEAST  0.45  0.50  0.57  0.29  0.50  0.00  0.44  0.11  3
RS24_YEAST  0.61  0.38  0.57  0.36  0.50  0.00  0.44  0.21  3
RS24_YEAST  0.61  0.38  0.57  0.36  0.50  0.00  0.44  0.21  3
R17A_YEAST  0.43  0.33  0.54  0.37  0.50  0.00  0.38  0.16  3
R17B_YEAST  0.43  0.33  0.54  0.37  0.50  0.00  0.38  0.16  3
R61A_YEAST  0.51  0.39  0.58  0.19  0.50  0.00  0.47  0.22  3
RPA9_YEAST  0.72  0.51  0.52  0.08  0.50  0.00  0.54  0.22  2
RPA2_YEAST  0.35  0.41  0.53  0.27  0.50  0.00  0.47  0.29  2
RPA1_YEAST  0.56  0.49  0.54  0.15  0.50  0.00  0.50  0.35  2
RPA3_YEAST  0.57  0.37  0.43  0.27  0.50  0.00  0.53  0.28  2
RPBX_YEAST  0.57  0.49  0.61  0.26  0.50  0.00  0.52  0.22  2
RPBY_YEAST  0.48  0.45  0.63  0.19  0.50  0.00  0.58  0.22  2
RPB2_YEAST  0.34  0.48  0.47  0.19  0.50  0.00  0.50  0.30  2
RPB3_YEAST  0.54  0.57  0.55  0.18  0.50  0.00  0.50  0.22  2
RPB4_YEAST  0.38  0.44  0.55  0.44  0.50  0.00  0.47  0.51  2
RPB5_YEAST  0.40  0.30  0.57  0.13  0.50  0.00  0.46  0.22  2
RPB6_YEAST  0.27  0.31  0.55  0.13  0.50  0.00  0.50  0.22  2
RPB7_YEAST  0.52  0.46  0.56  0.25  0.50  0.00  0.52  0.22  2
RPB8_YEAST  0.44  0.50  0.55  0.24  0.50  0.00  0.48  0.22  2
RPB9_YEAST  0.34  0.47  0.48  0.32  0.50  0.00  0.42  0.22  2
RPCX_YEAST  0.50  0.56  0.63  0.25  0.50  0.00  0.42  0.22  2
RPC2_YEAST  0.46  0.53  0.47  0.37  0.50  0.00  0.51  0.36  2
RPC9_YEAST  0.31  0.60  0.65  0.18  0.50  0.00  0.46  0.22  2
RPC8_YEAST  0.57  0.42  0.63  0.22  0.50  0.00  0.68  0.32  2
RPC6_YEAST  0.37  0.45  0.53  0.14  0.50  0.00  0.49  0.22  2
RPC5_YEAST  0.38  0.38  0.54  0.24  0.50  0.00  0.54  0.22  2
RPC4_YEAST  0.36  0.49  0.55  0.21  0.50  0.00  0.55  0.33  2
RPC3_YEAST  0.29  0.40  0.50  0.16  0.50  0.00  0.51  0.34  2
